Date,index_value
2014-09-17,1.1178988314318719
2014-09-18,1.1221788243180624
2014-09-19,1.121719847947335
2014-09-22,1.1187639203240982
2014-09-23,1.1037678793487093
2014-09-24,1.10479568195151
2014-09-25,1.0941038131467637
2014-09-26,1.0988032867386894
2014-09-29,1.0984263780893908
2014-09-30,1.105429263734551
2014-10-01,1.084972543531175
2014-10-02,1.0597979721308142
2014-10-03,1.0725489227096894
2014-10-06,1.0672964420338864
2014-10-07,1.0426340785617874
2014-10-08,1.0400557262259242
2014-10-09,1.034242460873703
2014-10-10,1.017483255018586
2014-10-13,1.0134582336715505
2014-10-14,1.0256443092406853
2014-10-15,0.996625744138713
2014-10-16,0.9941717133548639
2014-10-17,1.0258021708335199
2014-10-20,1.0285299550086617
2014-10-21,1.0521945080128052
